864740142831 [0.695926 2.65845]'  [-3.06646e-12 -2.86203e-12]'  [3.06646e-12 2.86203e-12]'  [5.48197e-12 5.11651e-12]' 
864741146851 [0.695926 2.65845]'  [-3.31733e-12 -3.53849e-12]'  [3.31733e-12 3.53849e-12]'  [5.93046e-12 6.32582e-12]' 
864742056610 [0.695926 2.65845]'  [-3.66105e-12 -3.41698e-12]'  [3.66105e-12 3.41698e-12]'  [6.54492e-12 6.10859e-12]' 
864743055980 [0.695926 2.65845]'  [-3.33277e-12 -3.55495e-12]'  [3.33277e-12 3.55495e-12]'  [5.95805e-12 6.35526e-12]' 
864744056370 [0.695926 2.65845]'  [-3.32937e-12 -3.10741e-12]'  [3.32937e-12 3.10741e-12]'  [5.95198e-12 5.55518e-12]' 
864745056040 [0.695926 2.65845]'  [-3.22071e-12 -3.55389e-12]'  [3.22071e-12 3.55389e-12]'  [5.75772e-12 6.35335e-12]' 
864746056490 [0.695926 2.65845]'  [-3.44014e-12 -3.10723e-12]'  [3.44014e-12 3.10723e-12]'  [6.15001e-12 5.55485e-12]' 
864747056490 [0.695926 2.65845]'  [-3.33067e-12 -3.10862e-12]'  [3.33067e-12 3.10862e-12]'  [5.9543e-12 5.55735e-12]' 
864748056160 [0.695926 2.65845]'  [-3.33177e-12 -3.55389e-12]'  [3.33177e-12 3.55389e-12]'  [5.95626e-12 6.35335e-12]' 
864749055740 [0.695926 2.65845]'  [-3.33207e-12 -3.55421e-12]'  [3.33207e-12 3.55421e-12]'  [5.9568e-12 6.35392e-12]' 
864750142710 [0.695926 2.65845]'  [-3.06418e-12 -2.8599e-12]'  [3.06418e-12 2.8599e-12]'  [5.47789e-12 5.11269e-12]' 
864751145830 [0.695926 2.65845]'  [-3.32031e-12 -3.09896e-12]'  [3.32031e-12 3.09896e-12]'  [5.93578e-12 5.54006e-12]' 
864752056759 [0.695926 2.65845]'  [-3.65634e-12 -4.38761e-12]'  [3.65634e-12 4.38761e-12]'  [6.53651e-12 7.84382e-12]' 
864753056249 [0.695926 2.65845]'  [-3.33237e-12 -3.11021e-12]'  [3.33237e-12 3.11021e-12]'  [5.95734e-12 5.56018e-12]' 
864754056459 [0.695926 2.65845]'  [-3.21897e-12 -3.10797e-12]'  [3.21897e-12 3.10797e-12]'  [5.75461e-12 5.55618e-12]' 
864755055439 [0.695926 2.65845]'  [-3.33407e-12 -3.1118e-12]'  [3.33407e-12 3.1118e-12]'  [5.96038e-12 5.56302e-12]' 
864756055709 [0.695926 2.65845]'  [-3.32977e-12 -3.55175e-12]'  [3.32977e-12 3.55175e-12]'  [5.95269e-12 6.34954e-12]' 
864757056189 [0.695926 2.65845]'  [-3.32907e-12 -3.55101e-12]'  [3.32907e-12 3.55101e-12]'  [5.95144e-12 6.34821e-12]' 
864758056699 [0.695926 2.65845]'  [-3.32897e-12 -3.10704e-12]'  [3.32897e-12 3.10704e-12]'  [5.95126e-12 5.55451e-12]' 
864759056489 [0.695926 2.65845]'  [-3.33137e-12 -3.10928e-12]'  [3.33137e-12 3.10928e-12]'  [5.95555e-12 5.55851e-12]' 
864760144479 [0.695926 2.65845]'  [-3.16335e-12 -3.26539e-12]'  [3.16335e-12 3.26539e-12]'  [5.65518e-12 5.8376e-12]' 
864761146249 [0.695926 2.65845]'  [-3.32478e-12 -3.54644e-12]'  [3.32478e-12 3.54644e-12]'  [5.94378e-12 6.34003e-12]' 
864762056488 [0.695926 2.65845]'  [-3.53714e-12 -3.41517e-12]'  [3.53714e-12 3.41517e-12]'  [6.32342e-12 6.10537e-12]' 
864763057028 [0.695926 2.65845]'  [-3.32887e-12 -3.10695e-12]'  [3.32887e-12 3.10695e-12]'  [5.95109e-12 5.55435e-12]' 
864764056098 [0.695926 2.65845]'  [-3.33377e-12 -3.55602e-12]'  [3.33377e-12 3.55602e-12]'  [5.95984e-12 6.35716e-12]' 
864765056788 [0.695926 2.65845]'  [-3.32837e-12 -3.10648e-12]'  [3.32837e-12 3.10648e-12]'  [5.95019e-12 5.55351e-12]' 
864766056308 [0.695926 2.65845]'  [-3.33227e-12 -3.55442e-12]'  [3.33227e-12 3.55442e-12]'  [5.95716e-12 6.3543e-12]' 
864767056248 [0.695926 2.65845]'  [-3.33087e-12 -3.55293e-12]'  [3.33087e-12 3.55293e-12]'  [5.95466e-12 6.35163e-12]' 
864768055588 [0.695926 2.65845]'  [-3.33287e-12 -3.11068e-12]'  [3.33287e-12 3.11068e-12]'  [5.95823e-12 5.56102e-12]' 
864769055828 [0.695926 2.65845]'  [-3.32987e-12 -3.10788e-12]'  [3.32987e-12 3.10788e-12]'  [5.95287e-12 5.55601e-12]' 
864770142528 [0.695926 2.65845]'  [-3.06494e-12 -3.26927e-12]'  [3.06494e-12 3.26927e-12]'  [5.47925e-12 5.84453e-12]' 
864771145528 [0.695926 2.65845]'  [-3.21002e-12 -3.54209e-12]'  [3.21002e-12 3.54209e-12]'  [5.73861e-12 6.33226e-12]' 
864772055947 [0.695926 2.65845]'  [-3.65839e-12 -3.4145e-12]'  [3.65839e-12 3.4145e-12]'  [6.54017e-12 6.10416e-12]' 
864773056037 [0.695926 2.65845]'  [-3.33037e-12 -3.10834e-12]'  [3.33037e-12 3.10834e-12]'  [5.95376e-12 5.55685e-12]' 
864774056187 [0.695926 2.65845]'  [-3.33017e-12 -3.55218e-12]'  [3.33017e-12 3.55218e-12]'  [5.95341e-12 6.3503e-12]' 
864775056307 [0.695926 2.65845]'  [-3.44128e-12 -3.55229e-12]'  [3.44128e-12 3.55229e-12]'  [6.15204e-12 6.35049e-12]' 
864776056307 [0.695926 2.65845]'  [-3.33067e-12 -3.10862e-12]'  [3.33067e-12 3.10862e-12]'  [5.9543e-12 5.55735e-12]' 
864777055347 [0.695926 2.65845]'  [-3.33387e-12 -3.11161e-12]'  [3.33387e-12 3.11161e-12]'  [5.96002e-12 5.56269e-12]' 
864778055227 [0.695926 2.65845]'  [-3.33107e-12 -3.109e-12]'  [3.33107e-12 3.109e-12]'  [5.95501e-12 5.55801e-12]' 
864779055197 [0.695926 2.65845]'  [-3.21974e-12 -3.99692e-12]'  [3.21974e-12 3.99692e-12]'  [5.75599e-12 7.14537e-12]' 
864780142107 [0.695926 2.65845]'  [-3.06435e-12 -2.86006e-12]'  [3.06435e-12 2.86006e-12]'  [5.47819e-12 5.11298e-12]' 
864781144987 [0.695926 2.65845]'  [-3.3211e-12 -3.0997e-12]'  [3.3211e-12 3.0997e-12]'  [5.9372e-12 5.54139e-12]' 
864782063416 [0.695926 2.65845]'  [-3.62649e-12 -3.86825e-12]'  [3.62649e-12 3.86825e-12]'  [6.48313e-12 6.91534e-12]' 
864783054896 [0.695926 2.65845]'  [-3.35929e-12 -3.58324e-12]'  [3.35929e-12 3.58324e-12]'  [6.00547e-12 6.40583e-12]' 
864784056276 [0.695926 2.65845]'  [-3.32608e-12 -3.10434e-12]'  [3.32608e-12 3.10434e-12]'  [5.94609e-12 5.54969e-12]' 
864785057206 [0.695926 2.65845]'  [-3.32757e-12 -3.10574e-12]'  [3.32757e-12 3.10574e-12]'  [5.94877e-12 5.55218e-12]' 
864786063116 [0.695926 2.65845]'  [-3.3111e-12 -3.53184e-12]'  [3.3111e-12 3.53184e-12]'  [5.91932e-12 6.31394e-12]' 
864787057806 [0.695926 2.65845]'  [-3.34845e-12 -3.12522e-12]'  [3.34845e-12 3.12522e-12]'  [5.98608e-12 5.58701e-12]' 
864788054656 [0.695926 2.65845]'  [-3.22982e-12 -3.56394e-12]'  [3.22982e-12 3.56394e-12]'  [5.77401e-12 6.37132e-12]' 
864789057236 [0.695926 2.65845]'  [-3.43283e-12 -3.10062e-12]'  [3.43283e-12 3.10062e-12]'  [6.13694e-12 5.54304e-12]' 
864790143186 [0.695926 2.65845]'  [-3.06706e-12 -3.27153e-12]'  [3.06706e-12 3.27153e-12]'  [5.48303e-12 5.84857e-12]' 
864791144686 [0.695926 2.65845]'  [-3.32568e-12 -3.10397e-12]'  [3.32568e-12 3.10397e-12]'  [5.94538e-12 5.54902e-12]' 
864792056365 [0.695926 2.65845]'  [-3.65334e-12 -3.89689e-12]'  [3.65334e-12 3.89689e-12]'  [6.53114e-12 6.96654e-12]' 
864793055405 [0.695926 2.65845]'  [-3.33387e-12 -3.11161e-12]'  [3.33387e-12 3.11161e-12]'  [5.96002e-12 5.56269e-12]' 
864794056815 [0.695926 2.65845]'  [-3.32598e-12 -3.54771e-12]'  [3.32598e-12 3.54771e-12]'  [5.94592e-12 6.34231e-12]' 
864795055765 [0.695926 2.65845]'  [-3.33417e-12 -3.11189e-12]'  [3.33417e-12 3.11189e-12]'  [5.96056e-12 5.56319e-12]' 
864796055735 [0.695926 2.65845]'  [-3.33077e-12 -3.10872e-12]'  [3.33077e-12 3.10872e-12]'  [5.95448e-12 5.55751e-12]' 
864797055795 [0.695926 2.65845]'  [-3.21945e-12 -3.99656e-12]'  [3.21945e-12 3.99656e-12]'  [5.75548e-12 7.14473e-12]' 
864798055945 [0.695926 2.65845]'  [-3.33017e-12 -3.10816e-12]'  [3.33017e-12 3.10816e-12]'  [5.95341e-12 5.55651e-12]' 
864799055435 [0.695926 2.65845]'  [-3.33237e-12 -3.11021e-12]'  [3.33237e-12 3.11021e-12]'  [5.95734e-12 5.56018e-12]' 
864800142555 [0.695926 2.65845]'  [-3.06375e-12 -2.8595e-12]'  [3.06375e-12 2.8595e-12]'  [5.47713e-12 5.11199e-12]' 
864801146425 [0.695926 2.65845]'  [-3.31783e-12 -3.98139e-12]'  [3.31783e-12 3.98139e-12]'  [5.93134e-12 7.11761e-12]' 
864802056214 [0.695926 2.65845]'  [-3.66092e-12 -3.41686e-12]'  [3.66092e-12 3.41686e-12]'  [6.5447e-12 6.10839e-12]' 
864803056184 [0.695926 2.65845]'  [-3.44179e-12 -3.10872e-12]'  [3.44179e-12 3.10872e-12]'  [6.15296e-12 5.55751e-12]' 
864804056334 [0.695926 2.65845]'  [-3.33017e-12 -3.10816e-12]'  [3.33017e-12 3.10816e-12]'  [5.95341e-12 5.55651e-12]' 
864805055704 [0.695926 2.65845]'  [-3.22168e-12 -3.55495e-12]'  [3.22168e-12 3.55495e-12]'  [5.75945e-12 6.35526e-12]' 
864806055764 [0.695926 2.65845]'  [-3.33047e-12 -3.5525e-12]'  [3.33047e-12 3.5525e-12]'  [5.95394e-12 6.35087e-12]' 
864807055314 [0.695926 2.65845]'  [-3.33217e-12 -3.11002e-12]'  [3.33217e-12 3.11002e-12]'  [5.95698e-12 5.55985e-12]' 
864808055584 [0.695926 2.65845]'  [-3.32977e-12 -3.10779e-12]'  [3.32977e-12 3.10779e-12]'  [5.95269e-12 5.55585e-12]' 
864809054984 [0.695926 2.65845]'  [-3.33267e-12 -3.55485e-12]'  [3.33267e-12 3.55485e-12]'  [5.95787e-12 6.35507e-12]' 
864810142374 [0.695926 2.65845]'  [-3.06299e-12 -3.26719e-12]'  [3.06299e-12 3.26719e-12]'  [5.47577e-12 5.84082e-12]' 
864811145074 [0.695926 2.65845]'  [-3.3217e-12 -3.10025e-12]'  [3.3217e-12 3.10025e-12]'  [5.93827e-12 5.54238e-12]' 
864812055613 [0.695926 2.65845]'  [-3.65791e-12 -3.90177e-12]'  [3.65791e-12 3.90177e-12]'  [6.53931e-12 6.97527e-12]' 
864813055703 [0.695926 2.65845]'  [-3.33037e-12 -3.10834e-12]'  [3.33037e-12 3.10834e-12]'  [5.95376e-12 5.55685e-12]' 
864814055793 [0.695926 2.65845]'  [-3.21936e-12 -3.10834e-12]'  [3.21936e-12 3.10834e-12]'  [5.7553e-12 5.55685e-12]' 
864815055913 [0.695926 2.65845]'  [-3.33027e-12 -3.55229e-12]'  [3.33027e-12 3.55229e-12]'  [5.95358e-12 6.35049e-12]' 
864816056213 [0.695926 2.65845]'  [-3.32967e-12 -3.55165e-12]'  [3.32967e-12 3.55165e-12]'  [5.95251e-12 6.34935e-12]' 
864817055523 [0.695926 2.65845]'  [-3.33297e-12 -3.11077e-12]'  [3.33297e-12 3.11077e-12]'  [5.95841e-12 5.56118e-12]' 
864818055553 [0.695926 2.65845]'  [-3.44159e-12 -3.10853e-12]'  [3.44159e-12 3.10853e-12]'  [6.15259e-12 5.55718e-12]' 
864819055853 [0.695926 2.65845]'  [-3.32967e-12 -3.55165e-12]'  [3.32967e-12 3.55165e-12]'  [5.95251e-12 6.34935e-12]' 
864820142253 [0.695926 2.65845]'  [-3.06579e-12 -3.27017e-12]'  [3.06579e-12 3.27017e-12]'  [5.48076e-12 5.84615e-12]' 
864821144743 [0.695926 2.65845]'  [-3.3224e-12 -3.1009e-12]'  [3.3224e-12 3.1009e-12]'  [5.93951e-12 5.54354e-12]' 
864822055222 [0.695926 2.65845]'  [-3.53621e-12 -3.41427e-12]'  [3.53621e-12 3.41427e-12]'  [6.32175e-12 6.10376e-12]' 
864823056272 [0.695926 2.65845]'  [-3.32718e-12 -3.10536e-12]'  [3.32718e-12 3.10536e-12]'  [5.94805e-12 5.55152e-12]' 
864824056482 [0.695926 2.65845]'  [-3.32997e-12 -3.99596e-12]'  [3.32997e-12 3.99596e-12]'  [5.95305e-12 7.14366e-12]' 
864825055552 [0.695926 2.65845]'  [-3.33377e-12 -3.11152e-12]'  [3.33377e-12 3.11152e-12]'  [5.95984e-12 5.56252e-12]' 
864826054952 [0.695926 2.65845]'  [-3.33267e-12 -3.11049e-12]'  [3.33267e-12 3.11049e-12]'  [5.95787e-12 5.56068e-12]' 
864827055432 [0.695926 2.65845]'  [-3.32907e-12 -3.55101e-12]'  [3.32907e-12 3.55101e-12]'  [5.95144e-12 6.34821e-12]' 
864828055102 [0.695926 2.65845]'  [-3.33177e-12 -3.55389e-12]'  [3.33177e-12 3.55389e-12]'  [5.95626e-12 6.35335e-12]' 
864829055762 [0.695926 2.65845]'  [-3.32847e-12 -3.10657e-12]'  [3.32847e-12 3.10657e-12]'  [5.95037e-12 5.55368e-12]' 
864830142042 [0.695926 2.65845]'  [-3.06612e-12 -2.86172e-12]'  [3.06612e-12 2.86172e-12]'  [5.48137e-12 5.11594e-12]' 
864831145882 [0.695926 2.65845]'  [-3.20733e-12 -3.53912e-12]'  [3.20733e-12 3.53912e-12]'  [5.7338e-12 6.32696e-12]' 
864832056061 [0.695926 2.65845]'  [-3.78133e-12 -3.4154e-12]'  [3.78133e-12 3.4154e-12]'  [6.75996e-12 6.10577e-12]' 
864833055221 [0.695926 2.65845]'  [-3.33347e-12 -3.5557e-12]'  [3.33347e-12 3.5557e-12]'  [5.9593e-12 6.35659e-12]' 
864834055941 [0.695926 2.65845]'  [-3.32827e-12 -3.10639e-12]'  [3.32827e-12 3.10639e-12]'  [5.95001e-12 5.55335e-12]' 
864835054711 [0.695926 2.65845]'  [-3.33477e-12 -3.55709e-12]'  [3.33477e-12 3.55709e-12]'  [5.96163e-12 6.35907e-12]' 
864836054621 [0.695926 2.65845]'  [-3.33097e-12 -3.1089e-12]'  [3.33097e-12 3.1089e-12]'  [5.95483e-12 5.55785e-12]' 
864837054891 [0.695926 2.65845]'  [-3.32977e-12 -3.55175e-12]'  [3.32977e-12 3.55175e-12]'  [5.95269e-12 6.34954e-12]' 
864838055041 [0.695926 2.65845]'  [-3.33017e-12 -3.55218e-12]'  [3.33017e-12 3.55218e-12]'  [5.95341e-12 6.3503e-12]' 
864839055431 [0.695926 2.65845]'  [-3.32937e-12 -3.10741e-12]'  [3.32937e-12 3.10741e-12]'  [5.95198e-12 5.55518e-12]' 
864840142011 [0.695926 2.65845]'  [-2.9631e-12 -2.86093e-12]'  [2.9631e-12 2.86093e-12]'  [5.29719e-12 5.11453e-12]' 
864841145761 [0.695926 2.65845]'  [-3.31823e-12 -3.09701e-12]'  [3.31823e-12 3.09701e-12]'  [5.93205e-12 5.53658e-12]' 
864842055520 [0.695926 2.65845]'  [-3.66105e-12 -4.39325e-12]'  [3.66105e-12 4.39325e-12]'  [6.54492e-12 7.8539e-12]' 
864843055160 [0.695926 2.65845]'  [-3.33187e-12 -3.10974e-12]'  [3.33187e-12 3.10974e-12]'  [5.95644e-12 5.55935e-12]' 
864844055850 [0.695926 2.65845]'  [-3.32837e-12 -3.10648e-12]'  [3.32837e-12 3.10648e-12]'  [5.95019e-12 5.55351e-12]' 
864845055100 [0.695926 2.65845]'  [-3.33317e-12 -3.11096e-12]'  [3.33317e-12 3.11096e-12]'  [5.95877e-12 5.56152e-12]' 
864846056120 [0.695926 2.65845]'  [-3.43818e-12 -3.99273e-12]'  [3.43818e-12 3.99273e-12]'  [6.14651e-12 7.13788e-12]' 
864847055310 [0.695926 2.65845]'  [-3.33337e-12 -3.11114e-12]'  [3.33337e-12 3.11114e-12]'  [5.95913e-12 5.56185e-12]' 
864848055970 [0.695926 2.65845]'  [-3.21752e-12 -3.10657e-12]'  [3.21752e-12 3.10657e-12]'  [5.75203e-12 5.55368e-12]' 
864849055160 [0.695926 2.65845]'  [-3.33337e-12 -3.11114e-12]'  [3.33337e-12 3.11114e-12]'  [5.95913e-12 5.56185e-12]' 
864850142370 [0.695926 2.65845]'  [-3.0635e-12 -3.26773e-12]'  [3.0635e-12 3.26773e-12]'  [5.47668e-12 5.84179e-12]' 
864851144800 [0.695926 2.65845]'  [-3.3226e-12 -3.5441e-12]'  [3.3226e-12 3.5441e-12]'  [5.93987e-12 6.33586e-12]' 
864852055189 [0.695926 2.65845]'  [-3.65851e-12 -3.41461e-12]'  [3.65851e-12 3.41461e-12]'  [6.54039e-12 6.10436e-12]' 
864853055729 [0.695926 2.65845]'  [-3.32887e-12 -3.5508e-12]'  [3.32887e-12 3.5508e-12]'  [5.95109e-12 6.34782e-12]' 
864854055309 [0.695926 2.65845]'  [-3.33207e-12 -3.10993e-12]'  [3.33207e-12 3.10993e-12]'  [5.9568e-12 5.55968e-12]' 
864855054379 [0.695926 2.65845]'  [-3.33377e-12 -3.55602e-12]'  [3.33377e-12 3.55602e-12]'  [5.95984e-12 6.35716e-12]' 
864856055009 [0.695926 2.65845]'  [-3.32857e-12 -3.10667e-12]'  [3.32857e-12 3.10667e-12]'  [5.95055e-12 5.55385e-12]' 
864857055969 [0.695926 2.65845]'  [-3.21656e-12 -3.54931e-12]'  [3.21656e-12 3.54931e-12]'  [5.7503e-12 6.34516e-12]' 
864858055909 [0.695926 2.65845]'  [-3.33087e-12 -3.10881e-12]'  [3.33087e-12 3.10881e-12]'  [5.95466e-12 5.55768e-12]' 
864859055369 [0.695926 2.65845]'  [-3.33247e-12 -3.1103e-12]'  [3.33247e-12 3.1103e-12]'  [5.95752e-12 5.56035e-12]' 
864860141859 [0.695926 2.65845]'  [-3.06553e-12 -3.2699e-12]'  [3.06553e-12 3.2699e-12]'  [5.48031e-12 5.84566e-12]' 
864861145999 [0.695926 2.65845]'  [-3.4275e-12 -3.53807e-12]'  [3.4275e-12 3.53807e-12]'  [6.12741e-12 6.32507e-12]' 
864862055938 [0.695926 2.65845]'  [-3.66032e-12 -3.4163e-12]'  [3.66032e-12 3.4163e-12]'  [6.54362e-12 6.10738e-12]' 
864863055968 [0.695926 2.65845]'  [-3.33057e-12 -3.10853e-12]'  [3.33057e-12 3.10853e-12]'  [5.95412e-12 5.55718e-12]' 
864864055878 [0.695926 2.65845]'  [-3.33097e-12 -3.55303e-12]'  [3.33097e-12 3.55303e-12]'  [5.95483e-12 6.35182e-12]' 
864865055878 [0.695926 2.65845]'  [-3.33067e-12 -3.55271e-12]'  [3.33067e-12 3.55271e-12]'  [5.9543e-12 6.35125e-12]' 
864866056028 [0.695926 2.65845]'  [-3.21916e-12 -3.10816e-12]'  [3.21916e-12 3.10816e-12]'  [5.75496e-12 5.55651e-12]' 
864867055548 [0.695926 2.65845]'  [-3.33227e-12 -3.11012e-12]'  [3.33227e-12 3.11012e-12]'  [5.95716e-12 5.56001e-12]' 
864868055908 [0.695926 2.65845]'  [-3.32947e-12 -3.55144e-12]'  [3.32947e-12 3.55144e-12]'  [5.95216e-12 6.34897e-12]' 
864869055758 [0.695926 2.65845]'  [-3.33117e-12 -3.55325e-12]'  [3.33117e-12 3.55325e-12]'  [5.95519e-12 6.3522e-12]' 
864870142188 [0.695926 2.65845]'  [-3.0657e-12 -2.86132e-12]'  [3.0657e-12 2.86132e-12]'  [5.48061e-12 5.11524e-12]' 
864871145428 [0.695926 2.65845]'  [-3.31991e-12 -3.09859e-12]'  [3.31991e-12 3.09859e-12]'  [5.93507e-12 5.5394e-12]' 
864872055997 [0.695926 2.65845]'  [-3.65779e-12 -3.90164e-12]'  [3.65779e-12 3.90164e-12]'  [6.5391e-12 6.97504e-12]' 
864873055997 [0.695926 2.65845]'  [-3.33067e-12 -3.55271e-12]'  [3.33067e-12 3.55271e-12]'  [5.9543e-12 6.35125e-12]' 
864874056177 [0.695926 2.65845]'  [-3.21907e-12 -3.10807e-12]'  [3.21907e-12 3.10807e-12]'  [5.75479e-12 5.55635e-12]' 
864875056447 [0.695926 2.65845]'  [-3.44076e-12 -3.10779e-12]'  [3.44076e-12 3.10779e-12]'  [6.15111e-12 5.55585e-12]' 
864876055487 [0.695926 2.65845]'  [-3.33387e-12 -3.55613e-12]'  [3.33387e-12 3.55613e-12]'  [5.96002e-12 6.35736e-12]' 
864877054857 [0.695926 2.65845]'  [-3.33277e-12 -3.11058e-12]'  [3.33277e-12 3.11058e-12]'  [5.95805e-12 5.56085e-12]' 
864878055787 [0.695926 2.65845]'  [-3.32757e-12 -3.54941e-12]'  [3.32757e-12 3.54941e-12]'  [5.94877e-12 6.34535e-12]' 
864879055877 [0.695926 2.65845]'  [-3.33037e-12 -3.10834e-12]'  [3.33037e-12 3.10834e-12]'  [5.95376e-12 5.55685e-12]' 
864880142277 [0.695926 2.65845]'  [-3.06579e-12 -3.27017e-12]'  [3.06579e-12 3.27017e-12]'  [5.48076e-12 5.84615e-12]' 
864881145127 [0.695926 2.65845]'  [-3.3212e-12 -3.09979e-12]'  [3.3212e-12 3.09979e-12]'  [5.93738e-12 5.54155e-12]' 
864882056086 [0.695926 2.65845]'  [-3.65622e-12 -3.89997e-12]'  [3.65622e-12 3.89997e-12]'  [6.5363e-12 6.97205e-12]' 
864883056236 [0.695926 2.65845]'  [-3.21916e-12 -3.55218e-12]'  [3.21916e-12 3.55218e-12]'  [5.75496e-12 6.3503e-12]' 
864884055786 [0.695926 2.65845]'  [-3.33217e-12 -3.11002e-12]'  [3.33217e-12 3.11002e-12]'  [5.95698e-12 5.55985e-12]' 
864885056116 [0.695926 2.65845]'  [-3.32957e-12 -3.1076e-12]'  [3.32957e-12 3.1076e-12]'  [5.95233e-12 5.55551e-12]' 
864886056626 [0.695926 2.65845]'  [-3.32897e-12 -3.10704e-12]'  [3.32897e-12 3.10704e-12]'  [5.95126e-12 5.55451e-12]' 
864887055936 [0.695926 2.65845]'  [-3.33297e-12 -3.99956e-12]'  [3.33297e-12 3.99956e-12]'  [5.95841e-12 7.15009e-12]' 
864888056446 [0.695926 2.65845]'  [-3.32897e-12 -3.10704e-12]'  [3.32897e-12 3.10704e-12]'  [5.95126e-12 5.55451e-12]' 
864889055696 [0.695926 2.65845]'  [-3.44427e-12 -3.11096e-12]'  [3.44427e-12 3.11096e-12]'  [6.15739e-12 5.56152e-12]' 
864890141856 [0.695926 2.65845]'  [-3.06646e-12 -2.86203e-12]'  [3.06646e-12 2.86203e-12]'  [5.48197e-12 5.11651e-12]' 
864891145906 [0.695926 2.65845]'  [-3.20666e-12 -3.98068e-12]'  [3.20666e-12 3.98068e-12]'  [5.73261e-12 7.11634e-12]' 
864892056895 [0.695926 2.65845]'  [-3.6561e-12 -3.41236e-12]'  [3.6561e-12 3.41236e-12]'  [6.53608e-12 6.10034e-12]' 
864893056655 [0.695926 2.65845]'  [-3.33147e-12 -3.10937e-12]'  [3.33147e-12 3.10937e-12]'  [5.95573e-12 5.55868e-12]' 
864894056415 [0.695926 2.65845]'  [-3.33147e-12 -3.10937e-12]'  [3.33147e-12 3.10937e-12]'  [5.95573e-12 5.55868e-12]' 
864895056085 [0.695926 2.65845]'  [-3.33177e-12 -3.55389e-12]'  [3.33177e-12 3.55389e-12]'  [5.95626e-12 6.35335e-12]' 
864896056805 [0.695926 2.65845]'  [-3.32827e-12 -3.55016e-12]'  [3.32827e-12 3.55016e-12]'  [5.95001e-12 6.34668e-12]' 
864897056295 [0.695926 2.65845]'  [-3.33237e-12 -3.11021e-12]'  [3.33237e-12 3.11021e-12]'  [5.95734e-12 5.56018e-12]' 
864898056805 [0.695926 2.65845]'  [-3.32897e-12 -3.5509e-12]'  [3.32897e-12 3.5509e-12]'  [5.95126e-12 6.34801e-12]' 
864899056685 [0.695926 2.65845]'  [-3.33107e-12 -3.109e-12]'  [3.33107e-12 3.109e-12]'  [5.95501e-12 5.55801e-12]' 
864900142605 [0.695926 2.65845]'  [-2.9649e-12 -3.27162e-12]'  [2.9649e-12 3.27162e-12]'  [5.30041e-12 5.84873e-12]' 
864901146655 [0.695926 2.65845]'  [-3.31723e-12 -3.09609e-12]'  [3.31723e-12 3.09609e-12]'  [5.93028e-12 5.53493e-12]' 
864902057314 [0.695926 2.65845]'  [-3.65743e-12 -3.90126e-12]'  [3.65743e-12 3.90126e-12]'  [6.53845e-12 6.97435e-12]' 
864903057104 [0.695926 2.65845]'  [-3.33137e-12 -3.10928e-12]'  [3.33137e-12 3.10928e-12]'  [5.95555e-12 5.55851e-12]' 
864904057224 [0.695926 2.65845]'  [-3.44128e-12 -3.10825e-12]'  [3.44128e-12 3.10825e-12]'  [6.15204e-12 5.55668e-12]' 
864905057104 [0.695926 2.65845]'  [-3.33107e-12 -3.55314e-12]'  [3.33107e-12 3.55314e-12]'  [5.95501e-12 6.35201e-12]' 
864906057194 [0.695926 2.65845]'  [-3.33037e-12 -3.55239e-12]'  [3.33037e-12 3.55239e-12]'  [5.95376e-12 6.35068e-12]' 
864907057254 [0.695926 2.65845]'  [-3.33047e-12 -3.10844e-12]'  [3.33047e-12 3.10844e-12]'  [5.95394e-12 5.55701e-12]' 
864908057164 [0.695926 2.65845]'  [-3.33097e-12 -3.1089e-12]'  [3.33097e-12 3.1089e-12]'  [5.95483e-12 5.55785e-12]' 
864909056954 [0.695926 2.65845]'  [-3.22032e-12 -3.99764e-12]'  [3.22032e-12 3.99764e-12]'  [5.75703e-12 7.14666e-12]' 
864910143144 [0.695926 2.65845]'  [-3.06638e-12 -2.86195e-12]'  [3.06638e-12 2.86195e-12]'  [5.48182e-12 5.11637e-12]' 
864911146114 [0.695926 2.65845]'  [-3.32081e-12 -3.09942e-12]'  [3.32081e-12 3.09942e-12]'  [5.93667e-12 5.54089e-12]' 
864912057193 [0.695926 2.65845]'  [-3.65574e-12 -3.41203e-12]'  [3.65574e-12 3.41203e-12]'  [6.53544e-12 6.09974e-12]' 
864913057313 [0.695926 2.65845]'  [-3.33027e-12 -3.55229e-12]'  [3.33027e-12 3.55229e-12]'  [5.95358e-12 6.35049e-12]' 
864914057043 [0.695926 2.65845]'  [-3.33157e-12 -3.55367e-12]'  [3.33157e-12 3.55367e-12]'  [5.95591e-12 6.35297e-12]' 
864915057463 [0.695926 2.65845]'  [-3.32927e-12 -3.10732e-12]'  [3.32927e-12 3.10732e-12]'  [5.9518e-12 5.55501e-12]' 
864916057103 [0.695926 2.65845]'  [-3.33187e-12 -3.10974e-12]'  [3.33187e-12 3.10974e-12]'  [5.95644e-12 5.55935e-12]' 
864917057223 [0.695926 2.65845]'  [-3.21926e-12 -3.55229e-12]'  [3.21926e-12 3.55229e-12]'  [5.75513e-12 6.35049e-12]' 
864918057403 [0.695926 2.65845]'  [-3.44107e-12 -3.55207e-12]'  [3.44107e-12 3.55207e-12]'  [6.15167e-12 6.35011e-12]' 
